"HLA"	"probe"	"probe.protein"	"probe.NA"	"probe.positive"	"probe.negative"	"beta"	"se"	"F"	"P"	"FDR"
"HLA_DRB1_0101"	"agilent_121687"	"T2D-48A_GL0057154"	0	204	1233	-0.0779700188104488	0.200007385633302	-0.389835698134672	0.696658044716424	0.951714438416221
"HLA_DRB1_0101"	"agilent_168693"	"MH0012_GL0147423"	0	441	996	0.283335853604367	0.143572330576847	1.9734711588645	0.0484419073371519	0.529667958217933
"HLA_DRB1_0101"	"agilent_223825"	"VFG005316(gb|NP_359586) (pspC/cbpA) Choline binding protein A [Choline-binding proteins (CVF122)] [Streptococcus pneumoniae R6]"	0	180	1257	-0.545520872666355	0.246408289715125	-2.21389009800375	0.0268363400693246	0.439010262744907
"HLA_DRB1_0101"	"agilent_229734"	"VFG005316(gb|NP_359586) (pspC/cbpA) Choline binding protein A [Choline-binding proteins (CVF122)] [Streptococcus pneumoniae R6]"	0	569	868	-0.617018661762808	0.154272483406706	-3.99953801311523	6.34662536049731e-05	0.015471371518646
"HLA_DRB1_0101"	"agilent_132945"	"WP_012952040.1"	0	160	1277	-0.238202045645966	0.230679200331082	-1.03261171923644	0.3017856416163	0.820763247120397
"HLA_DRB1_0101"	"agilent_35295"	"MH0014_GL0094101"	0	113	1324	-0.298311670628671	0.286219096654754	-1.04224936111969	0.297296083236956	0.818261074154405
"HLA_DRB1_0101"	"agilent_3710"	"fibronectin-binding protein A"	0	161	1276	-0.14324860616483	0.223666798396773	-0.640455388066647	0.521876583582749	0.908283193546695
"HLA_DRB1_0101"	"agilent_191430"	"MH0002_GL0031714"	0	417	1020	0.256872491045056	0.146349429998631	1.75519980533889	0.07922513719987	0.609098617772217
"HLA_DRB1_0101"	"agilent_139748"	"MH0006_GL0110127 (2/2)"	0	133	1304	0.0514028031149207	0.231828046715094	0.221728146543427	0.824525517670359	0.976018770845008
"HLA_DRB1_0101"	"twist_95147"	"YP_009010528.1 hypothetical protein GBK2_57 [Geobacillus phage GBK2]"	0	146	1291	0.146748223045638	0.21530140195961	0.681594368220451	0.495495477047027	0.900084036220541
"HLA_DRB1_0101"	"agilent_241474"	"VFG001150(gb|AAL79954) (hia) adhesin [Hia/Hsf (VF0039)] [Haemophilus influenzae nontypable strain 3179B]"	0	303	1134	0.0634493557648298	0.169419832978976	0.374509611119163	0.708025207382688	0.954145208052056
"HLA_DRB1_0101"	"agilent_223189"	"VFG001357(gb|NP_346601) (cbpA) choline binding protein A [CbpA/PspC (VF0150)] [Streptococcus pneumoniae TIGR4]"	0	798	639	-0.375886427538773	0.137946331361124	-2.72487440463173	0.00643259514371286	0.244662651179595
"HLA_DRB1_0101"	"twist_36994"	"polyprotein (9/9) & VP1 capsid protein (1/3) & Chain 2, Human Rhinovirus Serotype 2 (Hrv2)"	0	569	868	-0.24154204976707	0.144173296043134	-1.67535914344918	0.0938637877193302	0.636510485321251
"HLA_DRB1_0101"	"twist_34961"	"Surface protein pspA"	0	139	1298	-0.234530626210769	0.252534484311578	-0.928707328229295	0.353040781922912	0.845656890265119
"HLA_DRB1_0101"	"agilent_3692"	"envelope glycoprotein G (2/2) & glycoprotein G (2/2)"	0	780	657	0.100037544141543	0.140661235105494	0.711194836775859	0.476963507688755	0.893936198096782
"HLA_DRB1_0101"	"twist_29274"	"Genome polyprotein (3/6) & polyprotein (2/9) & envelope glycoprotein (1/8) & envelope protein (1/8) & polyprotein precursor (2/3) & envelope protein, partial & Capsid protein (2/2) & NS1 & nonstructural protein 1 (1/2) & Non-structural protein 1 & Nonstructural protein NS4A & nonstructural glycoprotein NS-1 & viral polyprotein & nonstructural protein NS1 & E protein & Dengue type 3 virus complete genome RNA, complete cds & glycoprotein NS1 & NS3 protein & Nonstructural protein NS3"	0	306	1131	-0.317613963272257	0.180899117531903	-1.75575186659627	0.079130786378052	0.608901992287593
"HLA_DRB1_0101"	"agilent_192817"	"V1.FI01_GL0017103"	0	242	1195	0.219209368247606	0.177017716941717	1.23834705381372	0.215587403606499	0.767498405323953
"HLA_DRB1_0101"	"twist_843"	"allergen_name False allergome_name Ovi a 12 (1/2), Ovi a 8 (2/5) (1/1) allergenonline_name False SDAP_name False iedb_name False"	0	240	1197	-0.650935454016273	0.220636051852752	-2.95026786669793	0.00317498529853375	0.173248271747483
"HLA_DRB1_0101"	"agilent_1463"	"polyprotein (9/9) & VP1 capsid protein (1/3) & Chain 2, Human Rhinovirus Serotype 2 (Hrv2)"	0	523	914	0.296061401842004	0.139832781421374	2.11725318507289	0.0342383657608898	0.476656739280355
"HLA_DRB1_0101"	"agilent_196127"	"MH0012_GL0015099"	0	1241	196	0.529107190273966	0.235671172092961	2.2451078151606	0.0247612120268333	0.426597198340311
"HLA_DRB1_0101"	"agilent_223589"	"VFG000976(gb|NP_268546) (slo) streptolysin O precursor [SLO (VF0250)] [Streptococcus pyogenes M1 GAS]"	0	76	1361	-0.188301039883091	0.335153807618127	-0.561834702763219	0.574228645761216	0.923011882236572
"HLA_DRB1_0101"	"agilent_207470"	"435591.BDI_0665"	0	349	1088	0.177773114849225	0.155097044242754	1.14620569152162	0.251710053478843	0.791654963832902
"HLA_DRB1_0101"	"agilent_18552"	"YP_100397.1"	0	102	1335	0.358296947515478	0.235643723805818	1.52050282404607	0.128384649522164	0.686235833093833
"HLA_DRB1_0101"	"agilent_104875"	"765701615-stool1_revised_scaffold44391_1_gene221686"	0	111	1326	-0.0800143081066101	0.264379852764356	-0.302649038003389	0.762157339042442	0.964825996005356
"HLA_DRB1_0101"	"agilent_221374"	"VFG000743(gb|AAC38395) (espD) EspD [EspD (VF0180)] [Escherichia coli O127:H6 str. E2348/69]"	0	478	959	0.16280038684187	0.14647698562587	1.11144004053779	0.266378985408381	0.800937041753439
"HLA_DRB1_0101"	"twist_57095"	"ORF68"	0	354	1083	-0.377975672028468	0.176071316927445	-2.1467191739369	0.0318156453599452	0.464788386704247
"HLA_DRB1_0101"	"twist_4264"	"allergen_name False allergome_name Str pn PspC (2/2) (1/1) allergenonline_name False SDAP_name False iedb_name False"	0	532	905	-0.103191772879186	0.14463215755335	-0.713477380306115	0.475550405277066	0.89345382985062
"HLA_DRB1_0101"	"twist_50600"	"polyprotein (3/9) & structural protein (3/3) & VP1 (2/4) & capsid protein VP1 & VP1 protein (2/2) & VP1 protein, partial [Enterovirus A71]"	0	1163	274	0.258240641174811	0.188508288215418	1.36991664196593	0.170712924122926	0.73088309312447
"HLA_DRB1_0101"	"agilent_102473"	"MH0369_GL0158034"	0	79	1358	0.0483938088253007	0.292510771073981	0.165442826763672	0.868595447207039	0.983388170100116
"HLA_DRB1_0101"	"twist_31607"	"positive (from uniprot): Rhinovirus B  Genome polyprotein "	0	1163	274	-0.114887996546214	0.16880777542689	-0.680584743538493	0.496134283214947	0.900291996025241
"HLA_DRB1_0101"	"twist_36437"	"envelope glycoprotein G (2/2) & glycoprotein G (2/2)"	0	807	630	0.0477844366070013	0.141714632137456	0.337187740505531	0.735975378379764	0.959655985641311
"HLA_DRB1_0101"	"twist_41261"	"positive (from uniprot): Rhinovirus B  Genome polyprotein "	0	389	1048	-0.0111710955547585	0.154506377404876	-0.0723018411433283	0.942361699512902	0.994306581658543
"HLA_DRB1_0101"	"agilent_57259"	"MH0244_GL0051553"	0	94	1343	-0.20056502599049	0.288163218029751	-0.696011889934484	0.486421383660731	0.897194830480781
"HLA_DRB1_0101"	"agilent_3101"	"positive (from uniprot): Rhinovirus B  Genome polyprotein "	0	612	825	-0.25216908708447	0.141253342570963	-1.78522562719381	0.0742247267405587	0.598307303439326
"HLA_DRB1_0101"	"twist_5927"	"allergen_name False allergome_name Dan re PGM (4/4) (1/1) allergenonline_name False SDAP_name False iedb_name False"	0	97	1340	-0.0707384921071527	0.277625536948749	-0.254798218076788	0.798878951629446	0.971600349901614
"HLA_DRB1_0101"	"agilent_93438"	"MH0356_GL0190005"	0	89	1348	0.531474489782057	0.249600234636247	2.12930284523409	0.0332292125603672	0.471876797992343
"HLA_DRB1_0101"	"twist_30834"	"putative zinc metalloprotease"	0	310	1127	0.0789248376413167	0.165804216715998	0.476012246277819	0.63406565336282	0.937990284549856
"HLA_DRB1_0101"	"agilent_113801"	"YP_004890412.1 (1/1)"	0	118	1319	0.441177667150091	0.221975425340015	1.98750679934191	0.0468662631769344	0.52451077877012
"HLA_DRB1_0101"	"twist_21"	"allergen_name Hor v 5 (1/1) (1/1) allergome_name Hor v 5 (6/6) (1/1) allergenonline_name False SDAP_name Hor v 5.0101 (1/1) (1/1) iedb_name False"	0	96	1341	-0.408968171316292	0.316603494426973	-1.29173612583301	0.196448542212463	0.753169964260273
"HLA_DRB1_0101"	"agilent_223217"	"VFG001283(gb|NP_647238) (fnbA) fibronectin-binding protein A [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]"	0	87	1350	-0.0819446537524915	0.298852238353324	-0.274197891921461	0.783932548065842	0.968879561439288
"HLA_DRB1_0101"	"twist_31240"	"positive (from uniprot): Human herpesvirus 4  Epstein-Barr nuclear antigen 1 "	0	198	1239	-0.493605306306507	0.227288698431861	-2.17171073490258	0.0298774883151991	0.45512315275925
"HLA_DRB1_0101"	"agilent_78246"	"MH0198_GL0135499"	0	87	1350	-0.606858285352382	0.357496604934547	-1.69752181412601	0.089598050517778	0.62890934859637
"HLA_DRB1_0101"	"agilent_35432"	"MH0310_GL0117288"	0	91	1346	0.365687713275166	0.24432864154905	1.49670423801604	0.134470233043607	0.693454751425742
"HLA_DRB1_0101"	"agilent_148478"	"V1.CD17-4_GL0037923"	0	91	1346	0.0816112743650406	0.276575782862464	0.295077441417293	0.767934722024289	0.965959825138983
"HLA_DRB1_0101"	"agilent_12014"	"positive (from uniprot): Enterovirus C  Genome polyprotein [on Uniprot the BLAST matches are Capsid protein from Human poliovirus"	0	1187	250	0.0442597211832268	0.186028411256183	0.23791914839436	0.811943803624731	0.97390322025445
"HLA_DRB1_0101"	"twist_64690"	"NP_076624.1 tail protein [Lactococcus phage bIL285]"	0	203	1234	-0.333893030659367	0.215363691323739	-1.55036825663177	0.12105315300646	0.676869547160634
"HLA_DRB1_0101"	"agilent_78022"	"MH0417_GL0121824"	0	202	1235	0.184549045880986	0.192986571314233	0.956279209606208	0.338931190762523	0.839136423869638
"HLA_DRB1_0101"	"agilent_94148"	"MH0012_GL0143983"	0	593	844	-0.283826197714669	0.143615584309851	-1.97629107647755	0.0481218196943422	0.528555181863093
"HLA_DRB1_0101"	"agilent_4612"	"MAP kinase-activating death domain protein"	0	42	1395	-0.431910213562783	0.476086130144077	-0.907210242466157	0.364295628374835	0.850760896684059
"HLA_DRB1_0101"	"agilent_20375"	"WP_011162194.1"	0	237	1200	-0.003815161780998	0.184680724897732	-0.0206581481803835	0.983518354802405	0.999716654682739
"HLA_DRB1_0101"	"agilent_224330"	"VFG000950(gb|NP_665531) (emm) M protein type 3 [M protein (VF0242)] [Streptococcus pyogenes MGAS315]"	0	85	1352	-0.0827354774590588	0.311848116208017	-0.265306965663601	0.790772998907616	0.970065639266896
"HLA_DRB1_0101"	"agilent_222669"	"VFG000966(gb|NP_269179) (hylP) hyaluronidase, phage associated [Hyaluronidase (VF0246)] [Streptococcus pyogenes M1 GAS]"	0	154	1283	0.22440294981691	0.207326555621411	1.08236472237874	0.279090497254133	0.808413206566944
"HLA_DRB1_0101"	"twist_54773"	"positive (from uniprot): Enterovirus B  Genome polyprotein "	0	1251	186	-0.0596660309392654	0.208168347203141	-0.286623935583446	0.774400285117019	0.967095983444676
"HLA_DRB1_0101"	"agilent_203238"	"YP_100581.1"	0	231	1206	0.0117843517839869	0.179761060922008	0.0655556421593424	0.947731605531344	0.995020459284322
"HLA_DRB1_0101"	"twist_39975"	"zinc metalloproteinase aureolysin"	0	745	692	0.328012340207169	0.140040727773804	2.34226389295106	0.0191671571357429	0.388722581444492
"HLA_DRB1_0101"	"agilent_21927"	"YP_535927.1"	0	415	1022	0.0446859173076307	0.15043271394781	0.297049199837833	0.766428947351487	0.965672350556122
"HLA_DRB1_0101"	"agilent_908"	"Hemagglutinin (2/2)"	0	620	817	0.0778873811967535	0.138725541440688	0.561449466247385	0.574491170468369	0.923080098524376
"HLA_DRB1_0101"	"agilent_89806"	"YP_193105.1"	0	231	1206	0.00931700553522834	0.186969948132047	0.0498315672027048	0.960256610933839	0.99686416203487
"HLA_DRB1_0101"	"agilent_122181"	"WP_018598482.1"	0	113	1324	-0.121013055830857	0.263545370359498	-0.459173521681617	0.646109563302983	0.940702795769971
"HLA_DRB1_0101"	"agilent_143126"	"WP_015438970.1"	0	76	1361	0.128880333718417	0.322927426830337	0.399099992786087	0.689819527591477	0.950255635482661
"HLA_DRB1_0101"	"agilent_98971"	"YP_194478.1 (1/1)"	0	106	1331	0.0109461711481447	0.26502610086215	0.0413022382042218	0.967054948765661	0.997811443471792
"HLA_DRB1_0101"	"twist_61257"	"YP_006908429.1 putative DNA polymerase 2 [Bacillus phage B4]"	0	88	1349	0.0219877106949951	0.282110665726166	0.0779400191708376	0.937875765520915	0.993656505423608
"HLA_DRB1_0101"	"twist_48300"	"hypothetical protein PFL1235c"	0	99	1338	-0.32624085284621	0.293938383128268	-1.10989537798419	0.267044112437701	0.801292179434283
"HLA_DRB1_0101"	"twist_78251"	"NP_938214.1 DNA transposition protein [Pseudomonas virus D3112]"	0	93	1344	-0.132039254348431	0.287883617007524	-0.458654979122969	0.646481948799447	0.940797865645813
"HLA_DRB1_0101"	"twist_43798"	"BZLF1 [Human gammaherpesvirus 4] & BZLF1 & Trans-activator protein BZLF1"	0	903	534	-0.192478192400495	0.140323150497096	-1.37167809957687	0.170163669032898	0.730353839190834
"HLA_DRB1_0101"	"agilent_18832"	"MH0002_GL0026121"	0	89	1348	-0.291712663554973	0.313272457198399	-0.931178776978239	0.351761094190481	0.845105264700041
"HLA_DRB1_0101"	"twist_22556"	"allergen_name False allergome_name Bub b 12 (2/2), Bub b 8 (4/6) (1/1) allergenonline_name False SDAP_name False iedb_name False"	0	208	1229	-0.589340753918457	0.228524324696389	-2.57889725612991	0.00991162617499317	0.298119538171631
"HLA_DRB1_0101"	"agilent_37449"	"MH0315_GL0162216"	0	259	1178	0.104149490547908	0.171231996482196	0.608236151464467	0.54303086082444	0.914453231502098
"HLA_DRB1_0101"	"agilent_66346"	"O2.UC41-2_GL0077108"	0	70	1367	-0.713880728499491	0.438028274332478	-1.62975947063552	0.103152342746216	0.651879346935932
"HLA_DRB1_0101"	"agilent_240651"	"VFG001283(gb|NP_647238) (fnbA) fibronectin-binding protein A [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]"	0	84	1353	-0.00573291721440351	0.288705257651995	-0.0198573356821716	0.98415717962109	0.999771265147972
"HLA_DRB1_0101"	"agilent_81119"	"WP_003725934.1 (1/1)"	0	69	1368	0.620991436941306	0.268839786929338	2.30989409727708	0.0208940179477825	0.401365785882872
"HLA_DRB1_0101"	"agilent_103841"	"O2.UC8-2_GL0035924"	0	79	1358	0.0157573474147809	0.297087532531608	0.0530394099022127	0.957700507328228	0.996476748763362
"HLA_DRB1_0101"	"twist_48555"	"putative BLRF2 protein [Human gammaherpesvirus 4] & Tegument protein BLRF2"	0	636	801	-0.101743961852467	0.140400284384969	-0.72467062512132	0.468654120210826	0.891383507651353
"HLA_DRB1_0101"	"twist_163"	"allergen_name False allergome_name Hor v 5 (4/6) (1/1) allergenonline_name False SDAP_name False iedb_name False"	0	90	1347	-0.831172589282491	0.376571119574219	-2.20721278419407	0.0272991970420266	0.441538816311144
"HLA_DRB1_0101"	"agilent_206026"	"O2.UC53-0_GL0020536"	0	926	511	0.0331133142811291	0.144703720444155	0.228835265461667	0.818996956075528	0.975041466260188
"HLA_DRB1_0101"	"agilent_225378"	"VFG001361(gb|NP_344663) (pspA) pneumococcal surface protein A [PspA (VF0152)] [Streptococcus pneumoniae TIGR4]"	0	1071	366	-0.433365270254962	0.149299118536559	-2.90266462724522	0.00370002632962101	0.186710211580962
"HLA_DRB1_0101"	"agilent_223802"	"VFG002005(gb|YP_095785) (fliG) flagellar motor switch protein G [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"	0	138	1299	-0.293211475563241	0.249441970418174	-1.17546968969051	0.239806856658475	0.784082872436641
"HLA_DRB1_0101"	"agilent_138817"	"MH0012_GL0120519"	0	258	1179	-0.130074534875413	0.190081761740859	-0.684308340180188	0.493780481580576	0.899557132848178
"HLA_DRB1_0101"	"agilent_54114"	"MH0264_GL0103034"	0	131	1306	-0.0808832392983156	0.23989023985638	-0.337167695304068	0.735990488338377	0.959659812488057
"HLA_DRB1_0101"	"twist_34981"	"hemagglutinin (1/2) & Hemagglutinin precursor & Hemagglutinin (1/2) & hemagglutinin HA2 & hemagglutinin HA & hemagglutinin, partial & hemagglutinin precursor, partial & hemagglutinin precursor & hemagglutinin HA1 & haemagglutinin"	0	124	1313	-0.0336667870780446	0.245917877572201	-0.136902560360461	0.89110781501882	0.986637456551374
"HLA_DRB1_0101"	"agilent_193795"	"V1.FI09_GL0113779"	0	85	1352	-0.265709895323442	0.302787200958776	-0.877546654819199	0.380189789558168	0.857837676269193
"HLA_DRB1_0101"	"twist_47864"	"Capsid protein VP26 & capsid protein VP26 [Human gammaherpesvirus 4] & BFRF3"	0	1113	324	-0.347943122739865	0.161074463577006	-2.16013832989437	0.0307619625369107	0.45969646140465
"HLA_DRB1_0101"	"agilent_230764"	"VFG045563(gb|YP_096320) (ceg28) Dot/Icm type IV secretion system effector Ceg28 [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"	0	104	1333	0.10862012333932	0.262441970222746	0.413882441315042	0.678960203666722	0.947870987693976
"HLA_DRB1_0101"	"twist_44069"	"putative BLRF2 protein [Human gammaherpesvirus 4] & Tegument protein BLRF2"	0	242	1195	-0.559281570395707	0.222109610114949	-2.51804309640749	0.0118008880850185	0.320616951061663
"HLA_DRB1_0101"	"agilent_229487"	"VFG002005(gb|YP_095785) (fliG) flagellar motor switch protein G [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"	0	141	1296	-0.209933075649112	0.238993435413053	-0.87840519672134	0.379723865216085	0.857630770784038
"HLA_DRB1_0101"	"agilent_202443"	"WP_000731642.1"	0	251	1186	0.189876892644155	0.174655673441937	1.087149869811	0.276970581273776	0.807247581717873
"HLA_DRB1_0101"	"agilent_235643"	"VFG002033(gb|NP_109829) (p1/MgPa/gapA) ADP1_MYCPN adhesin P1 [Cytadherence organelle (VF0330)] [Mycoplasma pneumoniae M129]"	0	514	923	0.150989892191398	0.143117929980535	1.05500332636123	0.291423803433141	0.815329355736965
"HLA_DRB1_0101"	"twist_44775"	"p35 lipoprotein"	0	153	1284	0.355744335079737	0.20964318208381	1.6969039085541	0.0897148289711058	0.629122150254937
"HLA_DRB1_0101"	"agilent_182676"	"MH0073_GL0045612"	0	1366	71	0.663789713542246	0.397553946109249	1.66968463032143	0.0949817762265805	0.638377119637091
"HLA_DRB1_0101"	"agilent_217424"	"WP_000782834.1"	0	158	1279	-0.043854162772174	0.21763298330918	-0.201505130818671	0.840303617903225	0.978776517356594
"HLA_DRB1_0101"	"agilent_238898"	"VFG000677(gb|AAD32414) (pagA) anthrax toxin moiety, protective antigen [Anthrax toxin (VF0142)] [Bacillus anthracis str. Sterne]"	0	61	1376	-0.294679849335975	0.385327110037628	-0.764752444506693	0.444418970513473	0.88273769205465
"HLA_DRB1_0101"	"twist_39924"	"64 Kd autoantigen"	0	691	746	-0.27735034578194	0.139497804992733	-1.98820580579306	0.0467889331490718	0.524288695972606
"HLA_DRB1_0101"	"agilent_161316"	"YP_193425.2"	0	177	1260	-0.251004839500242	0.218561615053224	-1.14843971773872	0.250787085322333	0.791125278533539
"HLA_DRB1_0101"	"agilent_76826"	"WP_018594597.1"	0	809	628	-0.213329422311174	0.138980688861094	-1.53495729557355	0.124794318133487	0.681783255649622
"HLA_DRB1_0101"	"twist_31183"	"liver stage antigen-1 & hypothetical protein PF14_0175"	0	134	1303	0.0393375026631722	0.234712404337194	0.167598737588061	0.866898964411224	0.983124702486524
"HLA_DRB1_0101"	"agilent_107097"	"WP_005334551.1 (1/1)"	0	108	1329	-0.414798351589969	0.28380709398959	-1.46155032898925	0.143864474263414	0.70408486031022
"HLA_DRB1_0101"	"agilent_42127"	"MH0062_GL0013161"	0	88	1349	0.440534348507563	0.262738171054224	1.67670478461482	0.0936002245441788	0.636025372703898
"HLA_DRB1_0101"	"twist_36885"	"SET-domain protein, putative"	0	116	1321	0.0539503447444947	0.246451611359236	0.218908468266637	0.826721349732019	0.97639036932121
"HLA_DRB1_0101"	"agilent_169922"	"WP_020916184.1"	0	847	590	-0.667295638377803	0.141212860639918	-4.72545939055335	2.29595715827443e-06	0.00129050296752278
"HLA_DRB1_0101"	"agilent_92686"	"159490532-stool2_revised_scaffold3874_1_gene76177"	0	574	863	-0.249826722474159	0.142932845755537	-1.74786083040315	0.0804881288587494	0.611545648893223
"HLA_DRB1_0101"	"twist_19908"	"allergen_name Blo t 11 (1/1) (1/1) allergome_name Blo t 11 (1/2) (1/1) allergenonline_name Blo t 11.0101 (1/1) (1/1) SDAP_name Blo t 11 (1/1) (1/1) iedb_name Paramyosin (1/1)"	0	87	1350	0.0232509574595697	0.279774931479644	0.0831059356769476	0.93376730618815	0.993066723694696
"HLA_DRB1_0101"	"twist_61996"	"YP_007003246.1 hypothetical protein [Lactobacillus phage LF1]"	0	76	1361	-0.568006614175327	0.36069139901771	-1.57477171821177	0.115309146725675	0.669443169166827
"HLA_DRB1_0101"	"agilent_147336"	"MH0006_GL0114400"	0	1204	233	0.272650386451431	0.199262426224006	1.36829803600265	0.171218805308833	0.731395356158694
"HLA_DRB1_0101"	"agilent_81159"	"WP_000791575.1"	0	204	1233	-0.212675441279706	0.214719978812528	-0.990478121578954	0.32194047772994	0.8310234386207
"HLA_DRB1_0101"	"agilent_186597"	"MH0020_GL0043089 (1/3)"	0	110	1327	0.130229560708033	0.251640529146781	0.517522201807447	0.604791674612908	0.930727596584801
"HLA_DRB1_0101"	"agilent_17417"	"WP_018598481.1"	0	271	1166	-0.0335377429843196	0.178860648705251	-0.187507667153704	0.851262612783592	0.980604532141695
"HLA_DRB1_0101"	"agilent_9747"	"positive (from uniprot): Enterovirus B  Genome polyprotein "	0	588	849	0.296340224528143	0.138567085959473	2.13860472330935	0.0324676946553259	0.468027939839137
"HLA_DRB1_0101"	"agilent_130807"	"WP_018598481.1"	0	1167	270	-0.440313121335953	0.163672543609395	-2.69020760370635	0.00714075810229159	0.256925499963209
"HLA_DRB1_0101"	"agilent_229757"	"VFG001357(gb|NP_346601) (cbpA) choline binding protein A [CbpA/PspC (VF0150)] [Streptococcus pneumoniae TIGR4]"	0	346	1091	-0.786376427130704	0.195364619923077	-4.02517317332244	5.69334024875019e-05	0.014312867005275
"HLA_DRB1_0101"	"agilent_160350"	"MH0013_GL0029147"	0	153	1284	-0.126535181280855	0.226115474167071	-0.559604254184575	0.575749402491822	0.923415456326767
"HLA_DRB1_0101"	"twist_47437"	"titin isoform IC"	0	127	1310	0.197301663349695	0.223950948149972	0.881003920633408	0.378315697946724	0.857061487012562
"HLA_DRB1_0101"	"twist_41824"	"Junctional protein associated with coronary artery disease"	0	130	1307	-0.236345954931614	0.250699989419527	-0.94274417593256	0.345811771649399	0.842337338979184
"HLA_DRB1_0101"	"twist_55875"	"Major surface glycoprotein G & Major surface glycoprotein G (Attachment glycoprotein G) & glycoprotein (4/5) & attachment protein & G & G glycoprotein & Glycoprotein & attachment glycoprotein G & attachment glycoprotein"	0	963	474	-0.0667614985349888	0.144906127074293	-0.460722399272741	0.644997782519509	0.940424557448908
"HLA_DRB1_0101"	"agilent_160117"	"WP_000744110.1"	0	349	1088	-0.435659964586813	0.177995454506414	-2.44759039378229	0.0143815045489561	0.347584735139838
"HLA_DRB1_0101"	"twist_71397"	"YP_009226212.1 endopeptidase [Enterobacter phage E-2]"	0	83	1354	0.423551837291387	0.251529247853504	1.68390690508514	0.0921996616619181	0.633520763129203
"HLA_DRB1_0101"	"agilent_134048"	"MH0043_GL0060107"	0	605	832	0.269783727611203	0.137419626191824	1.96321104261055	0.0496216567819102	0.533527770610858
"HLA_DRB1_0101"	"agilent_220388"	"VFG000906(gb|NP_755445) (hlyA) Hemolysin A [Hemolysin (VF0225)] [Escherichia coli CFT073]"	0	311	1126	0.103252384778069	0.163719348816769	0.630666964682512	0.528258303645692	0.910203349328673
"HLA_DRB1_0101"	"agilent_12015"	"positive (exact): Human herpesvirus 1  Envelope glycoprotein D "	0	1024	413	0.00763886650178765	0.155759812268706	0.049042602135457	0.960885345172875	0.99695072704281
"HLA_DRB1_0101"	"twist_95398"	"YP_003344856.1 hypothetical protein [Streptococcus virus ALQ132]"	0	746	691	-0.226517688202768	0.137418530312362	-1.64837804397906	0.0992751186417982	0.645669025214091
"HLA_DRB1_0101"	"twist_28029"	"pneumococcal histidine triad protein D (1/2) & histidine motif-containing protein, partial"	0	1187	250	-0.124488149405778	0.179470388761338	-0.693641721428063	0.487906922310673	0.89763442286723
"HLA_DRB1_0101"	"agilent_26184"	"WP_014569540.1 (1/1)"	0	167	1270	0.0130278801330423	0.208064362185081	0.0626146640213837	0.950073352130937	0.995330045668189
"HLA_DRB1_0101"	"agilent_220823"	"VFG000976(gb|NP_268546) (slo) streptolysin O precursor [SLO (VF0250)] [Streptococcus pyogenes M1 GAS]"	0	236	1201	0.220828688749936	0.175231081499307	1.26021415185302	0.207592119027309	0.761732871603558
"HLA_DRB1_0101"	"agilent_106745"	"435591.BDI_2669 (1/1)"	0	298	1139	0.0420484848728538	0.176917890982884	0.237672315893263	0.812135257173348	0.973954850499405
"HLA_DRB1_0101"	"agilent_194332"	"WP_001366880.1"	0	122	1315	0.1270906394674	0.236036908304601	0.538435452236106	0.590276456371902	0.927061171565461
"HLA_DRB1_0101"	"agilent_120106"	"MH0002_GL0070335"	0	75	1362	0.111886305934254	0.290089130822018	0.38569630519146	0.699721599543055	0.952407319974743
"HLA_DRB1_0101"	"agilent_224055"	"VFG001278(gb|NP_646186) (ebp) cell surface elastin binding protein [EbpS (VF0008)] [Staphylococcus aureus subsp. aureus MW2]"	0	97	1340	-0.83915532589556	0.374733913294697	-2.23933648950431	0.025134030349226	0.428631180857193
"HLA_DRB1_0101"	"twist_42986"	"Botulinum neurotoxin type B precursor & neurotoxin B"	0	490	947	-0.00299972859066715	0.145766505900613	-0.0205789977068699	0.983581494320648	0.999716756498054
"HLA_DRB1_0101"	"agilent_6487"	"polyprotein (9/9) & VP1 capsid protein (1/3) & Chain 2, Human Rhinovirus Serotype 2 (Hrv2)"	0	658	779	0.139624266654724	0.137393206439484	1.01623850460337	0.309515824646071	0.824810268424431
"HLA_DRB1_0101"	"agilent_150244"	"158499257-stool2_revised_scaffold67727_1_gene85513"	0	407	1030	-0.196002174718477	0.158167954433716	-1.23920281715861	0.215270397554572	0.7672570670283
"HLA_DRB1_0101"	"agilent_150432"	"WP_001202315.1 (1/1)"	0	218	1219	-0.0603865853513908	0.193167560509591	-0.312612455176668	0.754575114234423	0.963355439790552
"HLA_DRB1_0101"	"agilent_133116"	"ED10A_GL0135741 (1/1)"	0	345	1092	0.267530536378426	0.154899773088348	1.72712026005254	0.0841460677235328	0.618292871783737
"HLA_DRB1_0101"	"agilent_105317"	"WP_000669541.1"	0	1216	221	-0.111308502666714	0.186203011675607	-0.597780356316845	0.549986499533638	0.916418030148386
